name	x	y
Enfield	529163.4	193154.1
Enfield	529172.8	193147.9
Enfield	529179	193143.8
Enfield	529198.3	193148.6
Enfield	529204.9	193177.5
Enfield	529211.1	193197.7
Enfield	529218.8	193229.8
Enfield	529231.3	193269.4
Enfield	529234.9	193281.4
Enfield	529248.7	193318
Enfield	529252.4	193330.2
Enfield	529253.4	193334
Enfield	529251.3	193346.5
Enfield	529246	193355.5
Enfield	529241.5	193366.2
Enfield	529242.3	193378.7
Enfield	529243.9	193386.4
Enfield	529249.8	193393.7
Enfield	529253.6	193395.2
Enfield	529257.5	193396.7
Enfield	529257.7	193398.1
Enfield	529260.9	193423.8
Enfield	529261.1	193436.8
Enfield	529278.5	193505.9
Enfield	529290.8	193556.2
Enfield	529292.5	193563.3
Enfield	529292.4	193591.7
Enfield	529292.3	193592.6
Enfield	529292.3	193593.4
Enfield	529292.3	193594.3
Enfield	529292.3	193595.1
Enfield	529292.4	193596
Enfield	529292.5	193596.8
Enfield	529292.7	193597.7
Enfield	529292.8	193598.1
Enfield	529293	193598.9
Enfield	529293.3	193599.7
Enfield	529293.6	193600.5
Enfield	529294	193601.3
Enfield	529294.4	193602
Enfield	529294.8	193602.8
Enfield	529295.3	193603.5
Enfield	529296.2	193605
Enfield	529296.4	193605.3
Enfield	529297.4	193607
Enfield	529298.5	193608.5
Enfield	529299.7	193610.1
Enfield	529300.8	193611.6
Enfield	529301.8	193612.9
Enfield	529304.1	193615.8
Enfield	529306.4	193618.6
Enfield	529308.8	193621.3
Enfield	529311.3	193623.9
Enfield	529313.9	193626.5
Enfield	529316.6	193629
Enfield	529319.3	193631.5
Enfield	529322.1	193633.8
Enfield	529324.4	193635.7
Enfield	529338.8	193652.5
Enfield	529349.2	193665.8
Enfield	529357.7	193682.8
Enfield	529367.7	193703.8
Enfield	529375.5	193720.4
Enfield	529381.5	193738.4
Enfield	529388.7	193755.6
Enfield	529397.3	193768.4
Enfield	529411.4	193790.1
Enfield	529427.6	193819.5
Enfield	529441.3	193842.2
Enfield	529435	193845.5
Enfield	529454.2	193872.4
Enfield	529452.4	193875.3
Enfield	529449.7	193883.9
Enfield	529448.7	193890.7
Enfield	529451.3	193898.7
Enfield	529470.5	193933.3
Enfield	529491.1	193931.2
Enfield	529496.9	193939.8
Enfield	529483.5	193948.9
Enfield	529449	193970.3
Enfield	529472.2	194024.5
Enfield	529477.1	194054.3
Enfield	529494.5	194090.4
Enfield	529510.3	194123
Enfield	529538.3	194117
Enfield	529554	194173.7
Enfield	529569.6	194213.5
Enfield	529580	194263.4
Enfield	529577.9	194263.7
Enfield	529545.5	194271.7
Enfield	529496.5	194278
Enfield	529462.6	194285.3
Enfield	529426.2	194294.1
Enfield	529378	194318.1
Enfield	529375	194319.5
Enfield	529340.3	194337.4
Enfield	529311.9	194352.8
Enfield	529290.1	194367.1
Enfield	529265.7	194391.5
Enfield	529249.1	194409
Enfield	529261.5	194422.1
Enfield	529250.5	194436.4
Enfield	529244.7	194444.2
Enfield	529238.9	194452.1
Enfield	529238.8	194452.2
Enfield	529220.3	194432.7
Enfield	529209.1	194443.7
Enfield	529221.3	194456.2
Enfield	529201.7	194474.3
Enfield	529219.7	194493.7
Enfield	529217.7	194498.3
Enfield	529214.6	194505.6
Enfield	529200.3	194524
Enfield	529185.4	194537.9
Enfield	529147.3	194566.8
Enfield	529132.4	194577.1
Enfield	529082.5	194607.2
Enfield	528978.2	194678.4
Enfield	528946.8	194701.5
Enfield	528932.5	194713
Enfield	528925	194719.4
Enfield	528822.4	194807
Enfield	528783.3	194845.7
Enfield	528755.6	194877.9
Enfield	528737.4	194901.3
Enfield	528715.7	194930.4
Enfield	528688.3	194967
Enfield	528667.6	194994.4
Enfield	528665	195000
Enfield	528648.5	195023.8
Enfield	528660.5	195029.8
Enfield	528627.2	195076.1
Enfield	528595.3	195120.9
Enfield	528531.3	195208.3
Enfield	528446.5	195389.6
Enfield	528253.1	195321.8
Enfield	528235.8	195357
Enfield	528210.2	195417.6
Enfield	528204.6	195434.9
Enfield	528181.6	195518.5
Enfield	528169.2	195553
Enfield	528158.8	195603.2
Enfield	528158.8	195610.3
Enfield	528161.5	195626.2
Enfield	528161.9	195634.5
Enfield	528161.3	195650.1
Enfield	528158.6	195670.7
Enfield	528157.4	195673.2
Enfield	528152.5	195677.6
Enfield	528076.9	195670.8
Enfield	528043.9	195669.5
Enfield	528022.9	195670.3
Enfield	528008.2	195671.6
Enfield	527978.8	195679.9
Enfield	527988.5	195712.4
Enfield	527948.7	195730.4
Enfield	528005.3	195843.4
Enfield	527999.9	195847.9
Enfield	528007.3	195861.3
Enfield	528020.9	195886.1
Enfield	527998.6	195897.2
Enfield	527928.7	195932.1
Enfield	527935.3	195970.6
Enfield	527972.5	195992.4
Enfield	528095.9	196064.6
Enfield	528016.2	196205.4
Enfield	527961.4	196185.3
Enfield	527930.3	196177.6
Enfield	527925.6	196200.7
Enfield	527924.1	196212.2
Enfield	527922.8	196233.8
Enfield	527918.7	196276.8
Enfield	527910.4	196340.7
Enfield	527909.3	196345.9
Enfield	527905.4	196357.4
Enfield	527881.8	196398.6
Enfield	527867.4	196421.5
Enfield	527847.9	196465.5
Enfield	527841	196483.9
Enfield	527837.1	196492.4
Enfield	527816.9	196486
Enfield	527799.5	196476.5
Enfield	527785.9	196522.2
Enfield	527802.1	196550.5
Enfield	527814.8	196554
Enfield	527836.2	196560
Enfield	527832.1	196573.8
Enfield	527834.1	196596.2
Enfield	527825.9	196640.2
Enfield	527818.6	196688.1
Enfield	527812.2	196710.8
Enfield	527805.4	196708.8
Enfield	527783	196730.8
Enfield	527768.5	196741.9
Enfield	527746.1	196749.6
Enfield	527746.3	196767.4
Enfield	527740.2	196805.4
Enfield	527731.5	196808.2
Enfield	527686.5	196823.4
Enfield	527534.8	196869.3
Enfield	527528.2	196873.2
Enfield	527526.4	196874.9
Enfield	527517.2	196887.6
Enfield	527495.2	196879.8
Enfield	527340.6	196931.1
Enfield	527308.1	196956.3
Enfield	527278	196981.2
Enfield	527180.6	197062
Enfield	527145.2	197074.9
Enfield	527129.9	197083.3
Enfield	527023.4	197087.1
Enfield	526504.4	197258.9
Enfield	526289.8	197329.5
Enfield	526223.3	197349.7
Enfield	526046.9	197407.7
Enfield	525944.8	197442
Enfield	525819.6	197479.7
Enfield	525796.1	197487.9
Enfield	525723	197517.8
Enfield	525706.5	197521.4
Enfield	525568.6	197563.6
Enfield	525580.4	197599.7
Enfield	525611.4	197679
Enfield	525691.2	197890.5
Enfield	525743.4	198022.2
Enfield	525814.1	198211.5
Enfield	525850.6	198250.7
Enfield	525959.2	198368.1
Enfield	525995.1	198408.6
Enfield	526069.1	198489.1
Enfield	526099.6	198525
Enfield	526176	198609.5
Enfield	526154	198673.5
Enfield	526197	198670.7
Enfield	526262.5	198666.5
Enfield	526245.9	198729.6
Enfield	526267.8	198762
Enfield	526294.1	198736.6
Enfield	526466.3	198727.1
Enfield	526525.8	198832
Enfield	526608.8	198983.9
Enfield	526746.8	199239.6
Enfield	526773.8	199292.2
Enfield	526826.1	199383.9
Enfield	526931.3	199574.1
Enfield	526938.8	199582.7
Enfield	526949.5	199597.9
Enfield	526983	199656.7
Enfield	527053.3	199778
Enfield	527050.4	2e+05
Enfield	527052.4	200012.8
Enfield	527054.8	200076.2
Enfield	527053.6	200136.7
Enfield	527050.6	200169.6
Enfield	527046.2	200205.6
Enfield	527044.2	200256
Enfield	527046.7	200343.8
Enfield	527045.2	200413.4
Enfield	527067.7	200412.7
Enfield	527100.9	200412.8
Enfield	527143.5	200403.1
Enfield	527184.5	200390.8
Enfield	527217.3	200378.4
Enfield	527253.3	200372.1
Enfield	527288.5	200364.3
Enfield	527312.4	200361.3
Enfield	527341.7	200352.2
Enfield	527427.9	200325.8
Enfield	527449.1	200317
Enfield	527452	200315.7
Enfield	527454.8	200314.3
Enfield	527457.6	200312.7
Enfield	527460.4	200311.1
Enfield	527463.1	200309.5
Enfield	527465.5	200307.9
Enfield	527468.1	200306
Enfield	527470.7	200304.1
Enfield	527473.2	200302.2
Enfield	527475.7	200300.1
Enfield	527478	200298
Enfield	527479.7	200296.3
Enfield	527481.4	200294.4
Enfield	527482.9	200292.5
Enfield	527484.4	200290.5
Enfield	527485.9	200288.6
Enfield	527487.3	200287.1
Enfield	527488.8	200285.7
Enfield	527490.3	200284.4
Enfield	527491.8	200283.1
Enfield	527493.4	200281.9
Enfield	527493.9	200281.5
Enfield	527506	200274.9
Enfield	527553.4	200251
Enfield	527596	200234.1
Enfield	527646	200216
Enfield	527660.8	200210.6
Enfield	527709.6	200195.5
Enfield	527759	200180.2
Enfield	527802.2	200170.6
Enfield	527846.8	200163.7
Enfield	527885	200157.8
Enfield	527916.8	200154.7
Enfield	527953.2	200150.3
Enfield	527997.9	200150.4
Enfield	528028.7	200149.3
Enfield	528071.3	200160.5
Enfield	528129.7	200180
Enfield	528168.2	200191.1
Enfield	528217.2	200199.6
Enfield	528252.3	200209.5
Enfield	528288.1	200224.3
Enfield	528304.7	200236.4
Enfield	528327.3	200240.6
Enfield	528352.1	200248.4
Enfield	528392.8	200268.9
Enfield	528446.9	200300.6
Enfield	528507.2	200336.1
Enfield	528562	200367.4
Enfield	528603.1	200388.1
Enfield	528647.9	200410.2
Enfield	528698.2	200433.7
Enfield	528744.4	200452.2
Enfield	528779.3	200467.8
Enfield	528830.3	200486.5
Enfield	528881.4	200501.6
Enfield	528933.6	200515.7
Enfield	528986.7	200530.6
Enfield	529036.9	200540.9
Enfield	529067.5	200528.5
Enfield	529095.7	200531.4
Enfield	529100.7	200533.4
Enfield	529103.5	200538.4
Enfield	529103.5	200546.2
Enfield	529133	200551.9
Enfield	529166.6	200556.1
Enfield	529208.6	200557
Enfield	529272.2	200556.9
Enfield	529340.7	200560.8
Enfield	529397.3	200559.7
Enfield	529447.1	200559
Enfield	529503.9	200558.5
Enfield	529552.5	200554.6
Enfield	529591.8	200552.1
Enfield	529634.4	200549.4
Enfield	529698.6	200544.7
Enfield	529764.2	200542
Enfield	529840	200536.3
Enfield	529868.8	200534.8
Enfield	529874.7	200534.3
Enfield	529880.7	200534
Enfield	529886.7	200533.8
Enfield	529887.3	200533.8
Enfield	529893.3	200533.8
Enfield	529899.3	200534
Enfield	529905.3	200534.3
Enfield	529909.9	200534.7
Enfield	529915.1	200535.2
Enfield	529920.2	200535.9
Enfield	529925.3	200536.8
Enfield	529930.4	200537.8
Enfield	529934.9	200538.7
Enfield	529940.8	200540.1
Enfield	529946.6	200541.6
Enfield	529952.3	200543.2
Enfield	529958	200545
Enfield	529963.7	200547
Enfield	529967.5	200548.4
Enfield	530000.1	200556.7
Enfield	530035.9	200569
Enfield	530089.1	200581.6
Enfield	530123	200588.5
Enfield	530158.2	200595.2
Enfield	530170.2	200584.6
Enfield	530189.2	200590.2
Enfield	530187.6	200604.4
Enfield	530200.7	200616.9
Enfield	530265.3	200642.6
Enfield	530311.2	200669.3
Enfield	530344.1	200690.2
Enfield	530379.5	200711.1
Enfield	530407	200726.6
Enfield	530450.6	200743.9
Enfield	530475.5	200758.5
Enfield	530501.9	200777.6
Enfield	530534.6	200803.7
Enfield	530554.1	200813.2
Enfield	530580.3	200826
Enfield	530648.1	200849.5
Enfield	530696.4	200864.5
Enfield	530759.1	200884.2
Enfield	530749.7	200904.2
Enfield	530783.5	200912.9
Enfield	530859.8	200923.1
Enfield	530905	200929
Enfield	530958.4	200931.9
Enfield	531002.2	200933.2
Enfield	531023.5	200933.6
Enfield	531039.9	200933.9
Enfield	531087.9	200932.5
Enfield	531135.3	200928
Enfield	531159.5	200926
Enfield	531192.6	200916.9
Enfield	531229.4	200904.8
Enfield	531264.6	200895.9
Enfield	531308.2	200884.2
Enfield	531356.2	200876.6
Enfield	531406	200867.1
Enfield	531457.2	200860.2
Enfield	531470.3	200849.9
Enfield	531514.1	200843.4
Enfield	531533.7	200841.2
Enfield	531551.5	200832.3
Enfield	531618.1	200808.3
Enfield	531643.6	200802.7
Enfield	531658.6	200794.2
Enfield	531666.4	200796.6
Enfield	531713.8	200779.7
Enfield	531753	200764.4
Enfield	531789	200757.5
Enfield	531822.8	200754.8
Enfield	531907.8	200751.8
Enfield	531979.2	200746.8
Enfield	532019	200742.3
Enfield	532042.6	200743.5
Enfield	532109.4	200741.9
Enfield	532154.6	200745.2
Enfield	532188.8	200748.1
Enfield	532224.1	200754.6
Enfield	532267.9	200763.9
Enfield	532319.5	200773.6
Enfield	532353.7	200774.9
Enfield	532381.1	200779.2
Enfield	532407.6	200778.9
Enfield	532438.8	200778
Enfield	532477.2	200772.5
Enfield	532540.5	200760.6
Enfield	532579.1	200744.9
Enfield	532628.1	200729.9
Enfield	532668.3	200709
Enfield	532670.4	200708
Enfield	532673.2	200706
Enfield	532676	200704.1
Enfield	532678.9	200702.3
Enfield	532681.9	200700.6
Enfield	532684.9	200698.9
Enfield	532687.9	200697.4
Enfield	532690.4	200696.2
Enfield	532693.5	200694.9
Enfield	532696.7	200693.6
Enfield	532699.9	200692.5
Enfield	532703.2	200691.4
Enfield	532706.4	200690.4
Enfield	532710.6	200689.1
Enfield	532717.8	200686.9
Enfield	532725.1	200684.9
Enfield	532727.4	200684.3
Enfield	532733.9	200682.8
Enfield	532740.5	200681.4
Enfield	532747.1	200680.2
Enfield	532748.2	200680
Enfield	532753.7	200679.2
Enfield	532760.4	200678.3
Enfield	532767.1	200677.6
Enfield	532773.7	200677.1
Enfield	532778.2	200676.9
Enfield	532823.4	200669.6
Enfield	532825.4	200669.5
Enfield	532827.3	200669.4
Enfield	532829	200669.2
Enfield	532831	200668.9
Enfield	532832.9	200668.6
Enfield	532834.8	200668.2
Enfield	532835.6	200668
Enfield	532836.8	200667.6
Enfield	532838	200667.2
Enfield	532839.1	200666.7
Enfield	532840.3	200666.2
Enfield	532841.8	200665.4
Enfield	532843.9	200664.4
Enfield	532846	200663.3
Enfield	532848	200662.1
Enfield	532849.4	200661.2
Enfield	532864.3	200655.7
Enfield	532883.3	200652.7
Enfield	532941.3	200616.3
Enfield	532964.3	200600.8
Enfield	532991.4	200582.6
Enfield	533036.1	200553.9
Enfield	533065.7	200535.2
Enfield	533097.9	200518.5
Enfield	533129.4	200497.6
Enfield	533160.6	200479.1
Enfield	533216.9	200451.6
Enfield	533236.9	200444.3
Enfield	533303	200405.7
Enfield	533344.4	200380.4
Enfield	533375.5	200360.5
Enfield	533404.7	200343.5
Enfield	533462.4	200300.1
Enfield	533512.5	200264.2
Enfield	533553.4	200235.5
Enfield	533589.2	200213
Enfield	533619.1	200195.5
Enfield	533659.2	200171.3
Enfield	533664.4	200169.2
Enfield	533688.8	200157.8
Enfield	533713.7	200142.1
Enfield	533772.8	200112.1
Enfield	533806.1	200099.8
Enfield	533832.9	200089.5
Enfield	533862.7	200079.4
Enfield	533900.3	200068.1
Enfield	533928.9	200060.7
Enfield	533951.2	200059.6
Enfield	533953.9	200059.1
Enfield	533966.3	200058.6
Enfield	533973.2	200056.3
Enfield	533988.4	200047
Enfield	534074.2	200026.9
Enfield	534109.2	200022.4
Enfield	534137.6	200017.3
Enfield	534146.9	200016.9
Enfield	534171	200016
Enfield	534183.8	200015.4
Enfield	534232	200013.1
Enfield	534262.8	200014.2
Enfield	534279.7	200033.3
Enfield	534295.3	200031.7
Enfield	534298.9	200023.5
Enfield	534363.3	200026.1
Enfield	534402.5	200032.8
Enfield	534419	200033.5
Enfield	534448.7	200034.7
Enfield	534496.8	200048
Enfield	534528.4	200056.9
Enfield	534550.6	200067.3
Enfield	534572.3	200076.6
Enfield	534600.5	200077.5
Enfield	534618.1	200077.1
Enfield	534666.1	200082
Enfield	534707.1	200085.3
Enfield	534754.1	200097.9
Enfield	534786.2	200104.5
Enfield	534802	200109.8
Enfield	534825.6	200123.8
Enfield	534827.7	200124.9
Enfield	534858.5	200140.3
Enfield	534888.5	200156.4
Enfield	534915.2	200171.2
Enfield	534957.8	200191.1
Enfield	534966.2	200170.2
Enfield	534975.8	200166.8
Enfield	534988	200162.4
Enfield	535000	200162.3
Enfield	535000.1	200162.3
Enfield	535017.9	200171
Enfield	535035.2	200149.7
Enfield	535050.2	200131.3
Enfield	535052.8	200129
Enfield	535055.4	200126.8
Enfield	535058.2	200124.6
Enfield	535061	200122.5
Enfield	535063.8	200120.5
Enfield	535066.7	200118.6
Enfield	535069.7	200116.8
Enfield	535070.7	200116.3
Enfield	535073.7	200114.5
Enfield	535076.8	200112.9
Enfield	535079.9	200111.4
Enfield	535083.1	200110
Enfield	535086.3	200108.6
Enfield	535089.5	200107.4
Enfield	535092.8	200106.2
Enfield	535096.1	200105.1
Enfield	535096.5	200105
Enfield	535099.9	200104
Enfield	535103.4	200103.2
Enfield	535106.9	200102.4
Enfield	535110.4	200101.8
Enfield	535113.9	200101.2
Enfield	535117.5	200100.7
Enfield	535121	200100.3
Enfield	535123.6	200100
Enfield	535128.7	200099.4
Enfield	535133.8	200099
Enfield	535139	200098.8
Enfield	535144.2	200098.7
Enfield	535149.3	200098.7
Enfield	535154.5	200098.9
Enfield	535159.6	200099.2
Enfield	535164.8	200099.6
Enfield	535169.9	200100.2
Enfield	535175	200100.9
Enfield	535175.7	200101
Enfield	535234.5	200106.4
Enfield	535272.3	200106.2
Enfield	535301.6	200107.1
Enfield	535309.7	200105
Enfield	535342.3	200099
Enfield	535344.3	200097.9
Enfield	535338.6	200079
Enfield	535344.3	200077.8
Enfield	535342.1	200070.6
Enfield	535423.4	200065.6
Enfield	535423.9	200074.8
Enfield	535426.8	200074.6
Enfield	535494.8	200069.2
Enfield	535522.6	200067
Enfield	535622.2	200058.5
Enfield	535794.4	200050.6
Enfield	535797.2	200050.5
Enfield	535798.8	200050.4
Enfield	535798.7	200043.4
Enfield	535798.7	200039.1
Enfield	535798.7	200038.4
Enfield	535798.8	200036.2
Enfield	535804.1	200036.2
Enfield	535804.1	200027.4
Enfield	535812.1	200026.9
Enfield	535978.3	200017.5
Enfield	535995.9	200016.5
Enfield	535995.9	200026.1
Enfield	536054.5	200022.7
Greenwich	NA	NA
Greenwich	538102.4	176312.7
Greenwich	538078.8	176293.2
Greenwich	538035.8	176259.2
Greenwich	538009.5	176240.2
Greenwich	537998.7	176231.7
Greenwich	537973.3	176209.4
Greenwich	537968.9	176208.9
Greenwich	537953.9	176221.2
Greenwich	537942.8	176233.3
Greenwich	537935.4	176240.7
Greenwich	537917.8	176256.9
Greenwich	537910.8	176264.4
Greenwich	537884.5	176298.3
Greenwich	537873.9	176313.1
Greenwich	537870.2	176318.9
Greenwich	537863.3	176338.6
Greenwich	537836.7	176318.8
Greenwich	537824.7	176339.8
Greenwich	537822.7	176345.4
Greenwich	537821.1	176350.2
Greenwich	537813.1	176357.6
Greenwich	537796.7	176359.7
Greenwich	537780.3	176362.4
Greenwich	537770.3	176364
Greenwich	537748.4	176368.7
Greenwich	537729.2	176377
Greenwich	537713.1	176388.5
Greenwich	537683.4	176414
Greenwich	537690	176426.5
Greenwich	537689.8	176426.8
Greenwich	537679.1	176447.5
Greenwich	537671	176475
Greenwich	537675.9	176480.7
Greenwich	537683.4	176485
Greenwich	537687.4	176487.8
Greenwich	537694.2	176478.4
Greenwich	537712.3	176492.3
Greenwich	537703.6	176503.5
Greenwich	537692.6	176517.8
Greenwich	537689.5	176538.2
Greenwich	537691.1	176538.9
Greenwich	537700.1	176542.8
Greenwich	537695.9	176552.4
Greenwich	537686.4	176546.4
Greenwich	537680.1	176556.4
Greenwich	537676.4	176582.8
Greenwich	537665.8	176634.9
Greenwich	537663.3	176640.1
Greenwich	537661.4	176642.9
Greenwich	537657.6	176646.8
Greenwich	537623.3	176643.7
Greenwich	537615.9	176645.1
Greenwich	537612.2	176646.5
Greenwich	537608.1	176649
Greenwich	537605.6	176651
Greenwich	537598.4	176660.5
Greenwich	537594.3	176671.8
Greenwich	537592.1	176681.1
Greenwich	537591.3	176686.2
Greenwich	537603.3	176708.3
Greenwich	537608.2	176715.5
Greenwich	537610.9	176721
Greenwich	537613.2	176727.4
Greenwich	537614.6	176734.8
Greenwich	537614.7	176743
Greenwich	537613.7	176750.3
Greenwich	537612.6	176753.6
Greenwich	537609.2	176760.8
Greenwich	537604.4	176765.2
Greenwich	537596.8	176769
Greenwich	537589.7	176770.4
Greenwich	537574	176769.5
Greenwich	537569.3	176770.9
Greenwich	537567.4	176772.4
Greenwich	537566.1	176774.2
Greenwich	537560.8	176788.9
Greenwich	537559.6	176795.9
Greenwich	537558.3	176799.7
Greenwich	537556.2	176803.8
Greenwich	537553.3	176808
Greenwich	537546.3	176815.4
Greenwich	537537.9	176823.3
Greenwich	537531.6	176828
Greenwich	537525	176832
Greenwich	537508.9	176839.8
Greenwich	537496.1	176845.9
Greenwich	537500.6	176852.5
Greenwich	537486.8	176862.4
Greenwich	537480.2	176853.5
Greenwich	537479.2	176854
Greenwich	537468.8	176860.8
Greenwich	537463.9	176863.3
Greenwich	537457.8	176865.5
Greenwich	537447.1	176868
Greenwich	537439.6	176867.9
Greenwich	537436	176854.4
Greenwich	537424.4	176856.2
Greenwich	537427.9	176867.7
Greenwich	537428.3	176869
Greenwich	537425.4	176888
Greenwich	537413.9	176889
Greenwich	537413.9	176909.2
Greenwich	537413.8	176916.8
Greenwich	537411.2	176938.8
Greenwich	537403.2	176977.6
Greenwich	537417.7	177000.5
Greenwich	537417.8	177000.7
Greenwich	537431.8	177002.2
Greenwich	537441.1	177007
Greenwich	537456.7	177016.5
Greenwich	537480.7	177019.2
Greenwich	537494.3	177019
Greenwich	537511.7	177018.9
Greenwich	537529.3	177024.7
Greenwich	537541.8	177028.7
Greenwich	537545.4	177030.7
Greenwich	537548.4	177033
Greenwich	537550.9	177035.7
Greenwich	537554.4	177040.7
Greenwich	537557.3	177046.3
Greenwich	537559.5	177054
Greenwich	537562.5	177070.2
Greenwich	537548.9	177114.7
Greenwich	537546.2	177121.2
Greenwich	537545.3	177125.7
Greenwich	537545.3	177130.1
Greenwich	537546.3	177134.9
Greenwich	537548	177139.2
Greenwich	537552.5	177145.2
Greenwich	537590.5	177183.3
Greenwich	537604	177191
Greenwich	537609.3	177195.5
Greenwich	537615.7	177199
Greenwich	537619.2	177200
Greenwich	537625.8	177200.7
Greenwich	537639.1	177199.5
Greenwich	537642.1	177199.9
Greenwich	537647.8	177201.6
Greenwich	537653.3	177204.1
Greenwich	537658.1	177207.7
Greenwich	537662.5	177212.4
Greenwich	537665.7	177217.4
Greenwich	537666.8	177220
Greenwich	537661	177275.4
Greenwich	537657.4	177300.3
Greenwich	537656.7	177309
Greenwich	537656.4	177317.2
Greenwich	537656.8	177332.2
Greenwich	537659.9	177365
Greenwich	537659.1	177378
Greenwich	537656.1	177396.4
Greenwich	537655.4	177414.6
Greenwich	537659.5	177442.2
Greenwich	537661.3	177458.8
Greenwich	537663.3	177465.8
Greenwich	537665.5	177471
Greenwich	537669.9	177478.4
Greenwich	537687.7	177500.7
Greenwich	537691.7	177508
Greenwich	537695.4	177512.5
Greenwich	537700.4	177516.8
Greenwich	537705	177519.5
Greenwich	537710.8	177521.6
Greenwich	537734.4	177524.6
Greenwich	537747.1	177525.2
Greenwich	537755.7	177526.2
Greenwich	537768.2	177528.5
Greenwich	537784.2	177533.6
Greenwich	537792.8	177539
Greenwich	537798.1	177544
Greenwich	537802.5	177549.7
